-0.0394539,-1.26705,107.142
-0.0437321,-1.26948,107.122
-0.0476608,-1.27169,107.12
-0.0534509,-1.27478,107.143
-0.0572175,-1.27678,107.15
-0.0626519,-1.2797,107.158
-0.0661331,-1.28161,107.15
-0.0704941,-1.28406,107.152
-0.0748315,-1.28659,107.163
-0.0783721,-1.28864,107.158
-0.0837971,-1.29175,107.166
-0.0896508,-1.29517,107.142
-0.0917191,-1.29639,107.151
-0.0990592,-1.30076,107.139
-0.101888,-1.30245,107.165
-0.107728,-1.30608,107.142
-0.111238,-1.30825,107.144
-0.115995,-1.31118,107.163
-0.1203,-1.31382,107.166
-0.124632,-1.31662,107.159
-0.130058,-1.31973,107.181
-0.133025,-1.32131,107.154
-0.137853,-1.32391,107.142
-0.142274,-1.32599,107.153
-0.147745,-1.32874,107.187
-0.151509,-1.33061,107.193
-0.156015,-1.33294,107.179
-0.159719,-1.33488,107.215
-0.166361,-1.33851,107.226
-0.169851,-1.3405,107.248
-0.174084,-1.34302,107.26
-0.178336,-1.34555,107.285
-0.180948,-1.3471,107.295
-0.188291,-1.3516,107.335
-0.19321,-1.35462,107.314
-0.194015,-1.35512,107.324
-0.198682,-1.35787,107.316
-0.20592,-1.36214,107.357
-0.212244,-1.36569,107.35
-0.213224,-1.36624,107.347
-0.221313,-1.37057,107.351
-0.223282,-1.37162,107.365
-0.22749,-1.37389,107.381
-0.233574,-1.37686,107.433
-0.236489,-1.37825,107.444
-0.241902,-1.38054,107.41
-0.244863,-1.38156,107.401
-0.249207,-1.38289,107.433
-0.254057,-1.38426,107.49
-0.256606,-1.3848,107.507
-0.260927,-1.38564,107.496
-0.263105,-1.38594,107.505
-0.266146,-1.386,107.52
-0.269212,-1.3859,107.532
-0.271171,-1.38567,107.537
-0.273017,-1.38508,107.547
-0.274705,-1.3843,107.566
-0.275668,-1.38365,107.559
-0.276897,-1.38236,107.546
-0.277589,-1.38137,107.512
-0.278118,-1.38027,107.525
-0.278403,-1.37918,107.521
-0.278563,-1.3784,107.504
-0.278657,-1.37745,107.451
-0.278765,-1.37711,107.414
-0.27892,-1.37679,107.363
-0.279221,-1.37646,107.336
-0.280284,-1.37595,107.307
-0.280778,-1.37583,107.246
-0.282339,-1.37574,107.129
-0.283026,-1.37572,107.118
-0.28432,-1.37567,107.074
-0.286415,-1.37575,106.958
-0.287682,-1.37587,106.912
-0.289261,-1.37617,106.882
-0.290635,-1.37642,106.833
-0.292236,-1.37684,106.706
-0.29335,-1.37721,106.635
-0.294747,-1.37784,106.586
-0.295552,-1.37819,106.505
